4.0567665	0.7421329	1.9303765	-0.53386956	-0.8582013	1.39918	-0.9178105	-2.1528308	-0.9063612	1.3257784	0.9630924	-0.7739549	0.925356	-4.005365	-0.6525739
-0.7787391	2.0435014	2.8605914	-1.0204924	1.1013703	-2.2470374	1.2813052	1.692655	3.1443667	-0.10723094	1.0913142	1.8977084	0.19589934	2.3608482	-2.717781
0.7990075	0.51339835	-0.5675525	-0.58418816	0.55714375	0.56135654	-0.57762474	0.62123966	0.022839636	0.675101	-0.63878804	0.5770006	0.5563743	-0.58128554	-0.5378814
0.5038406	0.51900774	0.5608908	-0.55268556	-0.56993973	0.5369977	-0.48606297	0.51931065	-0.54449254	0.50931174	-0.48596796	-0.5489682	0.52019066	-0.5506139	-0.5353886
1.2503229	-1.3435811	1.2620916	-1.3538436	1.3185736	1.3092963	1.3460944	1.2742629	-1.269321	-1.2629837	1.2905321	-1.3416792	1.2885375	-1.3160645	-1.314011
-3.507961	1.8527428	0.39522725	-0.24457125	1.9549261	1.9925041	0.35647026	2.851733	1.7793694	-0.37343234	0.9291618	-0.3861556	-0.33904108	-1.4905711	-1.0406945
2.854763	5.056339	-4.1540833	-1.2036381	2.8633711	5.7428	2.5908058	-0.29799506	5.8198943	-5.583797	3.179262	2.3882172	-1.2338014	2.201837	-4.32151
-1.6203015	1.6021439	-1.6297235	-1.5774438	4.290688	-1.6355709	4.213075	1.574445	1.6040162	-1.5599773	-1.5779182	4.2832055	1.672254	1.6060617	-1.5982221
-1.7485462	1.9000893	-1.697466	-1.8860916	0.9735653	1.8451154	1.814318	-2.7661357	1.9420012	-2.0203028	-2.303425	1.715506	-3.000355	-1.9195962	-2.1481826
3.3487992	-3.0772538	-0.45741677	2.8908043	-1.6674322	-1.2668012	-4.6556277	-5.0383015	-3.1571736	0.3861666	0.38101518	-2.1455643	-2.7036762	1.3277129	2.3604853
-1.123707	1.0844802	-1.1627194	-1.1271992	-1.087422	-1.1616898	-1.1080533	-1.1584013	-1.1333745	-1.1122745	1.1112236	-1.1604928	-1.1539685	1.0872824	-1.1110033
3.8079932	0.95940435	4.144143	-2.3863013	2.7220721	-3.0733688	-4.7369432	-5.085177	-3.9664724	-0.55096555	-0.92966896	4.388034	6.4844174	-5.0990734	-0.6882344
0.080876365	-0.16823319	0.68120366	-1.5344121	1.3340251	0.79282284	0.85034794	-1.3370714	-1.2084047	1.1041934	0.9979512	1.7364976	-1.7230486	2.2335298	-1.6245507
0.2617845	-1.1200323	-3.1784024	4.4148545	2.3505309	0.17886403	3.3318799	4.9728336	2.6941528	-0.8072704	-1.0568825	-0.69725955	-0.9400718	2.8228903	1.267344
-2.9525762	1.6410254	-1.3250623	-1.4654804	2.3420367	-0.9300958	2.5323098	1.7249289	2.4080415	-0.9322621	-0.23623203	0.16386248	1.3966124	-2.5544596	-1.7543648
-0.98066694	1.0117497	-4.014145	-1.0300856	0.9623743	4.0012565	0.88466454	1.0433743	0.9684731	-4.049444	-1.0080912	1.0584856	3.968043	-1.0347419	-0.963553
2.9330063	-0.07549247	-2.9192483	0.14341803	-2.808692	-2.897444	-2.8809059	-0.08943844	2.9384384	-2.9310243	1.9718196	0.19423798	0.11637238	0.037604116	-0.1021893
-0.3131899	0.60014814	8.668192e-05	-0.7665518	-0.18492448	0.5907589	-0.08061359	-1.1551847	-0.8212154	0.78241354	-0.44647223	0.25854316	-0.3453888	0.014856484	-0.23702264
0.1991644	-0.9381933	-2.3529336	-2.7612417	-0.7368167	1.0388635	1.1363825	1.8411664	1.9489157	-0.031575195	-1.0850835	-1.7615583	1.629384	-0.10714385	-1.8258861
1.947569	1.9243948	-1.947012	-1.9627894	1.9093978	1.924441	1.9285134	1.995978	1.902783	1.8950065	1.953832	1.9078046	-1.9518363	1.9894575	-1.9896048
0.027103294	0.0366372	-0.024194969	0.0049649477	0.009005129	-0.0109678395	-0.01804502	0.01938622	0.04200885	0.00030095503	0.02669109	-0.016101789	0.02135152	-0.020524466	0.031699408
-1.5921459	1.5600893	1.566957	-1.5208008	1.5176718	-1.5785824	4.587772	1.5679125	4.5409555	-1.5574042	-1.5636244	1.5709695	4.5259132	-1.597022	-1.5504177
-0.87425506	1.5231762	-0.19906479	-1.9342281	0.50011	-0.5156416	-0.36119613	0.6570045	3.1450865	0.350982	-0.99187654	1.4734592	1.3173183	-1.3824197	-1.5715988
4.122815	-3.4971964	1.36722	4.210286	-4.0301433	0.050264027	-4.275302	-0.9219076	-1.2288692	3.6568034	-2.6763673	0.695045	-4.1112933	-3.805104	4.1713753
-2.001251	1.9859563	-1.9667444	-1.9175158	-2.001113	1.9729682	1.9847063	1.9164168	1.9367956	-1.9984536	1.9369466	1.9296341	1.9381428	1.9769728	-1.9737469
-0.62979317	1.0295005	-1.0103159	-0.6948146	0.6297568	-0.70895517	-1.3032818	0.6698753	-0.6851218	1.1704634	-1.2750847	0.82265407	-0.23881775	-1.2636044	-1.5539155
-2.0045772	2.0623496	-3.8286095	-3.9103425	-1.9970294	-2.0705574	3.735752	1.923239	3.882586	-3.8723571	1.9977001	1.7384328	-1.9321733	-2.0703282	-1.9401169
-0.9836955	1.3106534	1.9021502	-0.92857677	-0.88318634	1.5057615	1.2809604	-1.2079095	2.58793	-2.5149193	-2.267732	1.4970781	0.15740968	-1.5790112	-2.9572039
-1.9444039	-0.1612745	-1.9901788	-1.5494598	1.410891	2.199734	0.10670326	-1.5225794	2.2699234	-2.5446131	-2.0967846	3.9284258	0.3529983	-2.079111	-2.8701959
-1.0353676	0.99484944	4.5512147	-1.0354543	1.0540583	1.0498798	4.5285215	0.9792064	1.0441196	-1.0261699	-1.1323019	4.42152	4.527023	4.4923153	-1.0552434
-1.1703649	1.2174041	-2.4900033	-3.1479352	3.1005874	3.1689193	3.1402688	1.2259995	3.105043	-2.2797196	-2.7670891	1.147802	2.9776175	-1.1712904	-1.1868366
-0.7133846	0.6223183	-1.7052722	-1.4027905	3.0088618	-5.697583	1.0183007	1.3906823	2.945388	-5.5821877	0.6778811	1.415227	1.6948373	-5.7592053	-1.7200639
-1.3409959	2.61949	0.6084476	-1.8025055	1.5224979	2.345819	2.1853108	2.960648	4.8137608	-0.0042634993	2.3733346	-1.3025376	1.0632086	0.2897728	-1.3552266
2.733127	-2.7475438	1.752788	1.3760375	-2.795731	-2.736048	0.46152636	-3.2387383	2.7043757	3.2165465	-4.3807864	-3.138894	3.8700316	5.4071937	2.3087602
-2.38021	2.2268445	0.41544953	-3.1211271	0.27066717	-1.1556145	-0.0026897248	1.3735675	0.3022112	-1.1169132	0.7864075	0.78376245	-1.1152674	1.4734007	-0.2789515
1.3745555	-3.4410653	3.51162	3.4523752	0.12209791	-2.8322423	-3.4326746	1.2510229	-3.3686159	1.6793256	-2.880347	-3.4541116	-0.999833	-1.5964339	3.5547862
1.5263689	1.5594356	-1.4725393	-1.4111555	1.503969	1.5231164	1.5204462	1.3372756	1.496885	1.4740611	-1.365921	1.5457457	-1.4367483	1.4355906	-1.5235869
-1.993241	1.8005251	-1.3825628	-1.2310414	-0.45053503	-1.5535485	-1.7988924	1.7016026	1.8649399	-0.6773911	0.21908575	1.6907028	-1.448	0.59078664	-1.6077948
-0.27837685	-0.060540896	-3.0964956	-1.3588798	5.0591774	-1.8555042	3.1374083	-0.13118593	1.6680874	-1.9490893	-0.5229576	1.8153744	1.4530315	1.9156302	-3.1052532
-0.5995777	0.536374	-0.1130578	-1.2027494	0.11141624	0.07285744	-0.26573807	0.38144666	0.3345213	-1.5011213	0.35726142	0.044936128	1.377891	-0.00040109336	-0.8998406
-2.5282984	1.904475	2.1562543	-1.8187681	1.9878122	1.191189	2.2498877	1.623653	2.282777	-1.8253537	-1.3932726	3.3242357	-2.1100028	-1.1970769	-2.0849586
-2.5883923	2.1471899	-2.1441765	-0.7230051	3.3916862	-2.2364688	0.9012435	1.7166629	3.5734205	-1.4220306	1.3667226	-0.54719573	1.5377103	0.6821978	-1.755432
-1.2369914	-0.34939831	0.7220721	2.6967452	5.080324	1.2600257	-1.7880107	0.91109693	1.4488963	-3.2245634	-2.5956938	5.501244	3.2606153	1.4548682	-2.003832
0.97477823	-0.24312073	-3.7448804	-1.3024924	1.9641465	1.8011715	1.8859922	1.5350305	0.6085232	-0.21487345	0.6113298	-3.192384	1.4778687	0.2659007	-0.66051674
-0.403605	1.973898	-1.0061182	-1.3812702	0.018253038	-1.0594621	1.149068	2.2335773	3.339464	-1.646476	1.2715639	-0.5169334	0.22932442	-0.12527676	-2.0747318
-3.8653426	3.4873037	0.1791277	-2.9287176	3.2128093	1.2727962	0.7176188	1.2762227	3.54167	-4.989818	0.69954383	2.3411345	2.214905	-1.5514252	-4.242068
-2.0906398	4.0167503	-0.44966897	-4.1152916	2.2154238	1.1985395	3.3027127	4.146822	6.4835086	-1.7029945	-1.4170204	5.1016145	0.3195871	-0.069996454	-4.245627
-1.0332072	1.0140796	-0.9841728	-1.0228266	2.7665882	2.7416973	-1.0112777	0.8534183	0.98861486	-2.736236	-0.8636582	1.8690993	0.99869406	-2.7325225	-0.982337
-2.0273783	1.9873381	-1.8934895	-1.9457968	1.9311078	-0.8208104	2.1053169	1.9933708	1.955257	-2.0465066	-1.9786298	1.9868766	1.9179499	-1.9055222	-1.9784894
-0.6302433	0.56269854	-0.5847557	-0.5885986	0.57470167	-0.54898727	-0.59112126	0.54756016	0.6110491	0.54671264	-0.5638141	0.61313164	-0.58387846	-0.61792684	-0.62085503
-3.1412501	4.710066	-0.6561973	-2.2212043	2.6033347	0.40601525	0.79838896	4.9197435	3.177337	-2.920538	-0.7743535	3.0517585	0.8917188	-0.92406756	-1.7197286
-2.232268	3.7451103	0.00469437	-3.8716443	0.2009951	-4.524694	1.2285836	3.795499	0.6267442	-4.7669325	-0.16140912	-2.9678385	0.76110476	-0.67934066	-4.2945495
0.5182095	0.5277231	0.51493645	-0.5062313	-0.4977639	0.56265604	-0.56083035	0.56287014	-0.5598369	0.554762	-0.5195746	-0.4793522	0.56800735	-0.49979603	-0.5211836
1.2089989	0.6730169	-0.7446336	-0.7491828	0.050627682	0.33264983	-0.7677378	0.4033915	0.11099716	-0.2879331	-1.369934	0.60765314	0.20385571	-0.018028812	-0.5709757
-0.089270025	0.754095	2.0725443	-3.1262012	-1.7678255	2.3753223	0.6583342	0.32938623	1.1628555	-2.0490808	-2.9596	1.6797544	-1.8705136	-3.1130943	-0.51141423
-1.9707952	2.0194259	2.0197098	-1.9303571	2.038843	1.9541652	-1.95576	-1.9459995	2.0165963	2.0298576	-1.9623748	-1.9868565	-1.9598176	1.8915076	-1.8962668
4.600382	-4.750125	0.9066713	3.0332513	-5.447789	-2.3905594	-0.3489756	-1.625159	-4.5688767	3.7433865	3.62972	-4.797193	-2.6529036	1.791778	3.656569
0.07014156	0.6209729	-0.27159536	-0.5810164	1.175406	3.3684428	3.3869243	0.47455254	2.9778602	-0.3443415	-4.595097	0.58926576	2.8495743	-0.1887478	-2.9446688
-0.6206883	3.221552	-3.2448244	-5.5442586	-2.8570507	2.6198366	0.9979761	0.3982006	2.4252286	-0.39706922	-1.2460465	-2.2523232	0.69743276	0.9629872	-1.5085076
-4.5587497	0.9140085	-1.705472	-2.6659384	1.7862786	3.820495	-4.2672462	-0.59191483	2.7294617	-1.0355724	-1.6223515	-0.8082721	2.1216488	-1.7730633	-1.2179968
-1.7706503	0.77132195	-0.09697392	0.5694067	2.3632038	1.6098418	-0.96355593	3.3403928	2.4225485	0.4575248	0.08470463	4.9081645	2.5974305	3.6030502	-3.1582754
0.25500622	-6.11096	6.2302823	1.7807019	-5.7244196	-2.0928752	-2.2871282	-3.6604776	-6.3472934	6.3674498	5.693227	-5.2480702	4.8326974	6.3903494	6.2526383
-3.3775826	-4.2609944	3.455382	0.8139921	-2.5201194	4.003519	1.260677	0.8785684	-4.127783	0.8876572	-4.2896943	-4.3446913	-3.3650606	4.28282	4.246495
-2.3926485	3.4422898	-2.4237294	-3.3438287	0.85	-1.504373	1.0564106	3.2184408	2.3132641	-2.3828816	1.8909626	3.5574448	3.077324	-2.7402897	-3.5315874
0.65279067	-0.7889577	0.7991122	0.38680536	0.21636641	0.04535558	-1.0361365	-0.12865861	1.0025203	-0.09566044	0.039858904	-2.3094819	-1.0000575	0.7064127	3.6030426
4.368265	-1.9848992	1.8697001	4.3099976	4.3224053	-4.3633556	4.36783	-1.8245007	-1.8300298	4.3867135	1.7811724	-1.8517839	-1.8204628	-4.3223515	4.3609576
-2.1667209	1.758997	0.05431767	3.7675486	2.1937249	-3.6960022	3.164138	-0.10317742	2.5914621	2.122174	-1.8970438	-3.3695931	1.4580518	-0.15071195	-2.5311575
0.7454999	1.101809	-1.4652079	-1.4290153	1.2423819	-0.6660673	3.7512615	6.182331	1.5173361	-1.53012	-2.4532063	3.880091	-0.76638794	0.6196069	-1.3475465
-4.0948277	1.9462363	1.9357004	-4.1066904	1.9639606	-4.0794663	1.9067612	1.9778451	1.9012121	-4.0827346	-4.0570593	1.9250547	1.9805864	-1.9255226	-4.0761805
0.025646407	0.60004723	-0.60331845	-0.61987156	0.86239463	0.6600148	-0.6117176	0.59692484	0.11982654	0.36159065	-0.5835746	0.7544557	0.6453666	-0.6549116	-0.64283156
-4.483884	4.1147823	-2.4959357	-3.4555957	-1.6382148	-0.29357305	2.277508	-0.37077373	1.6892258	-2.2404096	-0.6293345	1.6898465	0.94923806	1.5879396	-3.2499495
-1.8347306	1.0837301	0.080232374	-1.7684577	-0.3622656	0.041556213	-2.138857	-0.034242548	-0.4733508	0.16072205	0.0509657	0.0021583012	0.0020870208	0.34732383	-1.2493812
-1.0482922	3.6631367	2.4632885	-2.1076362	2.1508126	3.0408506	2.10008	-2.0813706	2.6722639	-2.8395126	-1.8708014	0.86633986	-1.0121104	-2.2456021	-2.4206524
-3.8323073	2.7534068	1.9372777	-1.3114129	-2.419814	-3.4286556	0.8117728	1.5487082	3.3448932	-4.882367	1.1160206	2.1070666	3.902949	1.6947051	-2.8189774
-1.6887138	0.6358811	0.19765301	-0.19999154	4.2070174	1.4814112	-1.360034	0.98146486	2.2425036	4.074858	2.5691743	4.273839	3.6757028	-0.16238546	-2.6741812
-2.5876071	2.2967944	0.4936692	-2.4331765	0.22238389	-1.191362	1.0108486	1.3482038	2.485182	-1.1275711	-1.6272858	2.5198345	1.7516732	0.6993565	-2.1407125
-0.77634144	3.548846	0.7743776	-3.1975675	2.3254058	0.75789356	1.7248733	3.6232934	3.5576093	-3.5886695	0.12670366	3.3813927	0.8261682	0.28009462	-0.833014
-1.8431013	1.8407719	-1.8471138	-1.8929985	-1.1044874	1.6175717	-1.7703375	-1.8380418	1.9102285	-1.91361	1.837564	1.8547268	1.8599286	1.8297844	-1.9026942
-3.248505	3.2485015	3.2200234	-2.4249566	2.4194481	0.09505212	5.395159	3.2377155	2.4875429	-0.124599814	3.1839192	2.5456378	2.3574572	0.8839898	-2.6976004
0.16271389	0.22075348	0.5798742	-0.17748865	-0.37727404	0.7155187	-0.43320805	0.63538086	-0.31824234	0.35785306	-0.003697559	0.12747787	0.6902639	-0.6058475	-0.3564697
-3.38408	2.3486407	-2.3361473	-2.3477204	5.0640597	2.3832767	2.3474555	2.3215	2.277658	-2.644834	-2.3588996	4.557495	2.33017	-3.0395803	-3.401018
1.9308827	0.94065475	-1.1802193	-1.2209967	0.7377667	0.35904026	-0.46141168	0.47982112	0.29716408	-0.34211302	1.3360372	2.3590152	0.5062605	-0.13364317	0.10656057
-1.9401988	5.1945996	1.0301628	-2.131264	1.6804253	-0.34726018	2.0765538	0.2916163	1.6458558	0.6273201	3.610767	-0.58583724	2.180912	-0.18092562	-1.4074646
-4.7578955	-4.177709	-5.817942	0.29050374	-0.1180536	-3.4819837	-2.154774	-2.382421	0.5706185	5.089412	-1.267897	-4.573258	-3.5242925	-4.171789	2.6940913
-2.275585	1.6842719	1.0467209	1.6477077	2.1857758	2.3395326	2.300842	0.11027501	1.1936144	1.1669142	-2.296173	0.2114258	0.12532933	-1.6263665	1.2936596
0.06278295	-0.066087484	-1.5622604	-0.9534501	3.5070724	-0.9131353	-0.19868633	-2.2619817	0.44221187	0.21414065	-0.7232248	0.19084139	-0.62653387	-0.24120767	-0.16133852
-0.8489298	0.2774949	-0.91507626	-0.50448745	0.6374169	2.9820137	0.92468446	4.365703	0.8158207	-0.8790666	3.8547454	0.628123	4.2258906	-3.0821748	-0.7184559
-1.8219254	1.6532066	-1.5203642	-1.9119575	3.6387286	-0.5239139	3.4835894	-0.0269085	1.84924	-3.1957204	2.5153925	-0.8736253	3.5364037	-3.3543026	-1.7843156
-2.7914255	0.30076778	-0.8488192	0.2338833	0.14020522	-2.802676	-2.2372446	2.7989986	-0.18713012	-2.847721	1.5102412	2.2048943	0.22479407	2.305072	0.18211438
-3.3591576	1.303869	-0.1546134	-1.2872614	1.1790842	1.9912643	-0.32484883	2.0359604	0.48796597	-5.306724	1.5279101	2.6192012	-0.5099427	0.1343137	-1.4216874
1.8290161	-1.864551	-0.55106175	-0.17639893	3.2765625	-0.80355275	-0.7427336	3.446526	0.043853935	0.27189654	-3.089791	1.1565378	0.32360885	-2.8763585	1.2434825
0.43537575	0.4475339	-0.3716025	-0.42491558	1.4346349	-0.7006781	1.0289754	-0.4416905	1.557218	-1.5484104	-0.92681396	-0.30189785	0.4568163	-0.26352856	-0.50287354
-0.11022784	6.716498	-3.164986	-6.606684	3.5564306	1.3698725	6.719847	5.8244057	5.2393026	-4.7312455	0.002271494	5.2697015	6.7265134	-0.64981645	-6.496515
-1.3597769	0.5489436	1.8478049	-0.2093181	1.0128373	2.69145	-2.2853038	0.25274056	2.6005433	-6.829511	3.5427325	0.48319584	-0.4272075	1.1113031	-0.62388253
1.9381816	-1.9194256	1.9384371	1.882313	-1.9231088	1.8728584	1.8825375	-1.9274045	-1.8577529	1.9304097	-1.8833984	-1.8930923	-1.8993682	1.8787677	1.8512806
0.033903923	0.03603593	-0.014708042	0.048611913	-0.03304044	0.0490875	0.036761645	-0.005806923	-0.04307927	-0.013082195	-0.036063053	0.03731071	-0.025500322	-0.024022985	0.014135335
1.0195246	1.059974	-1.038732	-1.0147061	-1.0860441	1.0299857	-1.0386283	1.0136487	-1.0694989	-1.080411	1.0135173	-1.0109361	1.0687773	1.045807	-0.9948024
-1.9277773	0.2188185	-2.5630834	-4.5269947	-0.6121182	-0.94752944	-0.09213925	-4.1356344	2.915464	-4.4893622	-2.7517502	2.8924417	1.9169503	-1.0356653	0.41327706
-3.6970816	2.093041	-3.7285833	-2.0431488	2.041599	2.0422778	1.996183	-2.096614	2.076852	-3.703847	-3.711692	2.0636928	3.643827	-2.0661323	-2.0077562
-3.5198956	1.325332	-0.55697113	-2.9201376	0.6106774	2.1788902	2.7085807	4.1535697	-0.528178	-2.4894776	1.6573545	-0.9572613	0.12411989	1.5316583	-4.0182986
2.109021	0.16594252	-0.18495327	-0.25233033	2.0363908	1.0896757	2.1657858	-0.46470144	-2.0135007	-0.12552921	0.20197916	1.3108023	-0.22948398	1.8131161	-0.84752023
-3.2311294	-5.2136116	3.3926697	1.0721608	0.5615228	4.3301845	-2.2875528	0.8494236	-4.174699	-0.6771919	-0.15528941	2.2357647	-4.349098	0.38910154	1.6506014
-1.9585449	2.813107	-1.4481167	0.2830209	2.5019467	1.7730354	2.3855326	3.0714073	2.7952063	-0.665734	-1.744362	-0.09244112	2.3885033	-2.0264022	-2.226633
5.6768785	-4.390348	2.8710954	2.8449504	-2.9180293	-4.6301036	-2.8001523	-3.7023435	-0.13809565	0.04345303	-1.9774631	-0.20914946	-2.5657904	2.2607977	2.857742
-2.8162944	1.4719143	-4.220162	-2.571846	0.7134391	-1.5865924	-0.6878092	2.2250123	2.018698	0.5466959	-3.5397582	-1.0747832	1.4256301	2.4680748	-1.186078
-2.9807017	1.4336596	-0.7199594	0.2779131	-1.1920545	-0.35046518	1.53858	-0.92022395	3.5035684	-1.689007	0.5600722	1.3670471	1.3814439	2.4313638	-3.71255
-0.2158131	1.0990274	0.71552575	-0.94675744	0.20857488	0.3653636	0.42145008	0.8902345	0.5319926	-0.6997386	0.6035083	-1.7441489	0.02682729	0.419869	-0.13697441
-1.5724689	4.050917	-1.6147501	-2.0709627	1.9017684	0.6315894	3.1892548	4.8697896	4.139719	-4.630314	0.43342233	1.4082291	2.933573	-2.146189	-4.1021204
-2.615555	0.43691885	-2.7944517	-4.2646394	0.20447904	-3.0321722	0.12442224	2.777713	2.9946506	-4.0918264	-1.3407472	3.7445412	-0.0039741034	0.4879468	-3.1809177
-1.733847	-1.1939979	-0.0011354797	-1.4253662	-1.4102477	-0.028945575	-0.5022559	-1.3306742	-0.8890817	-0.19880417	-0.17864296	-0.36575845	0.63763446	0.5088754	0.95438576
1.2322071	0.69999135	0.15429346	-2.187171	2.563477	-2.4216135	-0.45211434	-0.61939406	2.4120388	-0.82334167	-2.6142473	-1.4999537	0.5863022	-2.4711895	-2.8010056
-1.7506417	4.0334506	-1.2866274	-0.3225863	-0.87843126	-2.2886317	0.90630937	1.9508443	0.43636075	-3.308777	-1.8269628	1.9513912	-1.2252575	-0.477123	-2.5374625
-0.007279586	0.047975812	0.021694805	-0.034373842	-0.010646842	0.015046228	-0.013661217	0.043906223	0.013816502	0.025574837	-0.03735522	0.04073744	0.02021749	-0.034655154	-0.048212446
-0.8595557	-0.6530874	-0.49479827	-0.16727315	-0.47226796	2.2933984	0.18310274	1.7115786	-0.46700713	0.06857414	-2.131635	-0.50059897	-1.1741076	0.34333903	-0.1620876
0.62574136	-0.19102667	0.34535673	-2.345546	0.9677656	-0.18315485	1.751487	1.311675	-0.22521186	-0.56790304	1.6336693	1.6557295	-1.2617528	0.059382025	-1.4841987
-0.38067833	4.126786	2.7376046	-2.3807855	2.150701	3.0225987	-0.12810673	2.8973196	3.0405352	-2.2230022	-2.41251	-2.728361	-2.7700639	0.3042733	-3.912956
0.0423487	0.2728048	1.2235279	-0.42390376	0.6948312	-0.15499052	-0.7131959	-0.6171694	1.9177752	-0.93240035	1.2765957	2.295284	0.19338538	0.6595976	-0.49622488
-1.2031804	1.2100694	-1.2027025	-1.2503448	-1.1264913	-1.1793768	1.1953046	1.2340357	4.2292423	-4.2236805	-1.2619652	-1.2208558	4.208416	-1.3446043	-1.2392355
0.33771312	-0.10956113	-1.8544292	0.26891652	-2.038348	-1.133376	-1.99349	1.800096	-0.26686004	-0.3300714	0.16317979	-1.9340762	0.30714315	-0.49478817	-1.6166012
2.8018887	-5.5110273	-0.95409656	1.996511	-5.8365455	3.2691374	-2.7065377	-4.4207573	-4.7912636	6.1412234	3.7701204	0.9931078	-1.8571583	-3.1732125	5.947788
-2.118879	0.762075	-2.0985732	-2.0349903	1.8566722	0.98054355	1.7654275	1.7124461	0.7658813	-0.261116	-0.839099	0.2939678	0.6114755	-1.816319	-0.7488888
-0.17024747	-0.9688708	0.45639694	-0.009052949	0.23580568	-0.040393725	0.5060194	-0.44172055	-0.038075708	-0.12294397	0.49022844	-3.7739	-0.38882762	0.401034	0.66500306
0.15833268	1.2138172	-1.81591	-0.23923755	-0.7489151	1.5321312	0.06288667	1.2449294	1.783266	-1.5506958	0.90851784	0.60239536	0.32288966	0.2970253	0.06066407
0.7978162	0.4735538	0.43666404	-1.7299874	0.6285922	1.900792	1.8566732	-1.4556904	0.35520074	0.7106079	-0.09380841	1.5221479	0.5213763	0.36247316	-0.012990199
-1.1725014	1.1597159	-1.1273441	-1.1825434	-1.199552	1.1538646	1.1223407	-1.1217258	1.1134456	-1.1053199	-1.1507555	-1.1341705	1.153931	1.1520947	1.1810856
0.16622761	0.036220767	-0.017857254	-1.1274272	-1.2678498	1.7466012	-0.68411374	0.059950605	2.327398	-2.0713294	1.4205385	-0.13929218	1.9950063	-1.0306871	-1.9328306
-2.3872156	2.1584268	-2.328176	-2.667037	2.0476398	-0.12791139	1.5437014	4.19411	1.9407086	-1.9634243	0.61159396	1.6025845	0.024604332	-0.4866769	-3.8927772
-1.6013471	1.6282647	1.619947	-1.6535946	1.5616361	-1.5669054	1.5716951	1.5892918	4.5449767	-1.6509625	-1.6104758	-1.5843637	4.5732617	1.5925546	-1.5935229
-1.9672257	2.0798984	3.619572	-2.5855093	6.1118355	-1.6799552	-0.9077107	4.898144	2.5635722	-2.2493308	-1.5814635	-0.64529884	1.2236153	-0.9883332	-2.6632862
0.0054414766	4.7407	-2.1368196	-1.7616302	1.4560025	-1.7724884	2.4644518	3.5030465	2.735529	-0.25082895	-1.7247748	0.6595377	-1.4137025	-0.9960724	-2.5208387
-1.5322493	1.5415035	1.5529695	-1.5659974	-1.5836974	1.5583106	1.5847235	-1.5528857	1.5490714	-1.5415025	-1.525607	1.5460544	-1.5706984	-1.5039634	-1.5032672
-6.192324	3.4330842	-0.7047951	-6.350052	3.2804027	1.490317	2.0369294	3.7229202	3.1698403	-6.08301	0.7356171	3.4566607	3.627101	-3.131355	-5.977394
2.630682	0.27384815	0.58848494	0.51634085	2.5638258	-0.48592943	-1.5359627	-0.5198239	-0.60237646	-2.5276392	0.2572319	-2.6435373	2.6040025	-2.647472	0.50057435
0.7814686	2.3895814	-1.4973643	-1.316114	-0.067316726	-0.10871918	1.5869346	0.73888946	0.40014398	-0.9705102	-0.72027385	1.03914	-0.9440433	-0.04741619	-0.15952554
0.41634732	1.429254	0.2705113	-2.196988	-2.2856712	-2.4350295	0.26238808	-2.9640894	0.31103358	1.0164078	-2.970959	1.350144	0.11262853	-0.16872193	-0.1594334
